ServiceNo,Direction,StopSequence,Distance,BusStopCode
111,1,23,9.4,04179
111,1,24,9.8,02049
111,1,25,10.4,02151
111,1,26,11.1,02161
111,1,27,11.4,02171
111,1,28,11.8,02051
111,1,29,12.1,02061
111,1,30,12.8,04111
111,1,31,13.2,04121
111,1,32,13.5,08041
111,1,33,13.8,08031
111,1,34,14.3,08111
111,1,35,14.6,08121
111,1,36,14.9,09059
111,1,37,15.4,09022
111,1,38,15.9,09111
111,1,39,16.2,09121
111,1,40,16.8,09131
111,1,41,17,13209
111,1,42,17.3,13049
111,1,43,17.8,13039
111,1,44,18.5,10329
111,1,45,18.8,10281
111,1,46,19.2,10291
111,1,47,19.7,11131
111,1,48,19.9,11141
111,1,49,20.5,11151
111,1,50,21.1,11161
111,1,51,21.6,11171
111,1,52,22,11181
111,1,53,22.5,11351
111,1,54,22.8,11009
112,1,1,0,64009
112,1,2,0.7,64041
112,1,3,1.1,64051
112,1,4,1.5,64329
112,1,5,1.8,64319
112,1,6,2.1,64309
112,1,7,2.5,64239
112,1,8,3,64209
112,1,9,3.3,63139
112,1,10,3.9,63239
112,1,11,4.2,63229
112,1,12,4.9,63031
112,1,13,5.2,63041
112,1,14,5.4,63051
112,1,15,5.9,63349
112,1,16,6.5,63339
112,1,17,6.8,63329
112,1,18,7.2,63391
112,1,19,7.5,63381
112,1,20,7.9,63371
112,1,21,8.2,64411
112,1,22,8.5,64479
112,1,23,8.8,64489
112,1,24,9.1,64509
112,1,25,9.5,64519
112,1,26,9.9,64471
112,1,27,10.3,64419
112,1,28,10.6,63379
112,1,29,11,63389
112,1,30,11.3,63399
112,1,31,11.5,63321
112,1,32,11.9,63331
112,1,33,12.3,63341
112,1,34,12.8,63059
112,1,35,13.2,63049
112,1,36,13.6,63039
112,1,37,14.3,63221
112,1,38,14.6,63231
112,1,39,15.1,63131
112,1,40,15.5,64201
112,1,41,16,64231
112,1,42,16.4,64301
112,1,43,16.7,64311
112,1,44,17,64321
112,1,45,17.3,64059
112,1,46,17.6,64049
112,1,47,18.3,64009
112A,1,1,0,64009
112A,1,2,0.7,64041
112A,1,3,1.1,64051
112A,1,4,1.5,64329
112A,1,5,1.8,64319
112A,1,6,2.1,64309
112A,1,7,2.5,64239
112A,1,8,3,64209
112A,1,9,3.3,63139
112A,1,10,3.9,63239
112A,1,11,4.2,63229
112A,1,12,4.9,63031
113,1,1,0,64009
113,1,2,0.7,64041
113,1,3,1.1,64051
113,1,4,1.6,64071
113,1,5,2.1,64039
113,1,6,2.5,64371
113,1,7,2.8,64381
113,1,8,3.1,64391
113,1,9,3.4,63351
113,1,10,3.8,63341
113,1,11,4.3,63059
113,1,12,4.7,63049
113,1,13,5.1,63039
113,1,14,5.8,63221
113,1,15,6.1,63231
113,1,16,6.3,63261
113,1,17,6.6,63271
113,1,18,6.9,63281
113,1,19,7.3,63291
113,1,20,7.6,63301
113,1,21,7.9,62221
113,1,22,8.3,62219
113,1,23,8.7,62059
113,1,24,9.1,62229
113,1,25,9.5,63309
113,1,26,9.8,63299
113,1,27,10.1,63289
113,1,28,10.4,63279
113,1,29,10.7,63269
113,1,30,10.9,63239
113,1,31,11.2,63229
113,1,32,11.9,63031
113,1,33,12.2,63041
113,1,34,12.4,63051
113,1,35,12.9,63349
113,1,36,13.4,63359
113,1,37,13.7,64399
113,1,38,14.1,64389
113,1,39,14.4,64379
113,1,40,14.7,64031
113,1,41,15.2,64079
113,1,42,15.7,64059
113,1,43,16,64049
113,1,44,16.7,64009
113A,1,1,0,63039
113A,1,2,0.7,63221
113A,1,3,1,63231
113A,1,4,1.2,63261
113A,1,5,1.5,63271
113A,1,6,1.8,63281
113A,1,7,2.2,63291
113A,1,8,2.5,63301
113A,1,9,2.8,62221
113A,1,10,3.2,62219
113A,1,11,3.6,62059
113A,1,12,4,62229
113A,1,13,4.4,63309
113A,1,14,4.7,63299
113A,1,15,5,63289
113A,1,16,5.3,63279
113A,1,17,5.6,63269
113A,1,18,5.8,63239
113A,1,19,6.1,63229
113A,1,20,6.8,63031
115,1,1,0,63221
115,1,2,0.3,63231
115,1,3,0.5,63261
115,1,4,0.8,63271
115,1,5,1.1,63281
115,1,6,1.5,63099
115,1,7,1.9,63089
115,1,8,2.3,63079
115,1,9,2.8,63241
115,1,10,3.2,63059
115,1,11,3.6,63049
115,1,12,4,63039
115,1,13,4.7,63221
116,1,1,0,64009
116,1,2,0.3,64551
116,1,3,0.5,64529
116,1,4,0.8,64339
116,1,5,1.1,64411
116,1,6,1.4,64479
116,1,7,1.7,64489
116,1,8,2,64499
116,1,9,2.4,66439
116,1,10,3,66429
116,1,11,3.5,66101
116,1,12,4,63219
116,1,13,4.3,63209
116,1,14,4.7,63199
116,1,15,5,63189
116,1,16,5.2,63179
116,1,17,5.6,63369
116,1,18,6,66379
116,1,19,6.3,66359
116,1,20,6.6,62141
116,1,21,7,63141
116,1,22,7.5,63361
116,1,23,7.9,63181
116,1,24,8.3,63191
116,1,25,8.5,63201
116,1,26,8.8,63211
116,1,27,9.1,66109
116,1,28,9.9,66421
116,1,29,10.3,66431
116,1,30,10.9,64491
116,1,31,11.1,64481
116,1,32,11.4,64471
116,1,33,11.8,64419
116,1,34,12.2,64331
116,1,35,12.5,64521
116,1,36,12.7,64559
116,1,37,13,64009
116A,1,1,0,66439
116A,1,2,0.6,66429
116A,1,3,1.1,66101
116A,1,4,1.6,63219
116A,1,5,1.9,63209
116A,1,6,2.3,63199
116A,1,7,2.6,63189
116A,1,8,2.8,63179
116A,1,9,3.2,63369
116A,1,10,3.6,66379
116A,1,11,3.9,66359
117,1,1,0,65009
117,1,2,0.4,65259
117,1,3,0.7,65409
117,1,4,1.1,65141
117,1,5,1.3,65431
117,1,6,4.5,68111
117,1,7,5.1,68061
117,1,8,5.7,68091
117,1,9,6,68081
117,1,10,6.5,68101
117,1,11,6.9,68121
117,1,12,7.4,68161
117,1,13,8.2,68131
117,1,14,8.7,68141
117,1,15,9.1,68151
117,1,16,10.9,68171
117,1,17,11.4,59779
117,1,18,11.6,59789
117,1,19,12,59479
117,1,20,12.4,59759
117,1,21,12.8,59749
117,1,22,13.1,59739
117,1,23,13.6,59509
117,1,24,14.1,59729
117,1,25,14.9,59031
117,1,26,15.3,59041
117,1,27,15.7,59051
117,1,28,16.4,59061
117,1,29,16.8,59079
117,1,30,17.1,59091
117,1,31,17.7,59251
117,1,32,18.2,59521
117,1,33,18.5,58549
117,1,34,19.1,58261
117,1,35,19.5,58339
117,1,36,20,58211
117,1,37,20.3,58251
117,1,38,20.7,58009
117,2,1,0,58009
117,2,2,0.5,58259
117,2,3,0.8,58219
117,2,4,1.3,58331
117,2,5,1.8,58269
117,2,6,2.4,58541
117,2,7,2.7,59529
117,2,8,3.1,59259
117,2,9,3.6,59099
117,2,10,4.1,59073
117,2,11,4.3,59069
117,2,12,5,59059
117,2,13,5.5,59049
117,2,14,5.9,59039
117,2,15,6.7,59721
117,2,16,7.2,59501
117,2,17,7.6,59731
117,2,18,8,59741
117,2,19,8.3,59751
117,2,20,8.8,59471
117,2,21,9.1,59781
117,2,22,9.2,59771
117,2,23,9.8,68179
117,2,24,11.5,68159
117,2,25,12.1,68149
117,2,26,12.4,68139
117,2,27,13.2,68169
117,2,28,13.7,68129
117,2,29,14.1,68109
117,2,30,14.5,68089
117,2,31,14.8,68099
117,2,32,15.4,68069
117,2,33,16,68119
117,2,34,18.8,65439
117,2,35,19.2,65149
117,2,36,19.5,65401
117,2,37,20.2,65009
117A,1,1,0,59479
117A,1,2,0.4,59759
117A,1,3,0.8,59749
117A,1,4,1.1,59739
117A,1,5,1.6,59509
117A,1,6,2.1,59729
117A,1,7,2.9,59031
117A,1,8,3.3,59041
117B,1,1,0,58009
117B,1,2,0.5,58259
117B,1,3,0.8,58219
117B,1,4,1.3,58331
117B,1,5,1.8,58269
117B,1,6,2.4,58541
117B,1,7,2.7,59529
117B,1,8,3.1,59259
117B,1,9,3.6,59099
117B,1,10,4.1,59073
118,1,1,0,65009
118,1,2,0.4,65259
118,1,3,0.7,65409
118,1,4,1.1,65141
118,1,5,1.3,65431
118,1,6,2.6,65199
118,1,7,6.6,75359
118,1,8,7,75369
118,1,9,7.4,75319
118,1,10,7.9,75299
118,1,11,8.2,75379
118,1,12,8.5,75171
118,1,13,9,75159
118,1,14,9.4,75039
118,1,15,9.7,75241
118,1,16,10.1,75231
118,1,17,10.5,75221
118,1,18,11,75051
118,1,19,12.3,96289
118,1,20,12.7,96109
118,1,21,13.2,96119
118,1,22,13.8,96229
118,1,23,14.3,96311
118,1,24,14.6,96301
118,1,25,15.3,96401
118,1,26,16.1,97009
118,2,1,0,97009
118,2,2,0.9,96361
118,2,3,1.8,96309
118,2,4,2,96319
118,2,5,2.5,96221
118,2,6,3.1,96111
118,2,7,3.5,96101
118,2,8,3.9,96281
118,2,9,5.2,75059
118,2,10,5.6,75229
118,2,11,6.1,75239
118,2,12,6.5,75249
118,2,13,6.9,75031
118,2,14,7.4,75151
118,2,15,7.7,75179
118,2,16,8,75371
118,2,17,8.3,75291
118,2,18,8.9,75311
118,2,19,9.3,75361
118,2,20,9.6,75351
118,2,21,13.6,65191
118,2,22,15,65439
118,2,23,15.4,65149
118,2,24,15.7,65401
118,2,25,16.4,65009
118A,1,1,2.6,65199
118A,1,2,6.6,75359
118A,1,3,7,75369
118A,1,4,7.4,75319
118A,1,5,7.9,75299
118A,1,6,8.2,75379
118A,1,7,8.5,75171
118A,1,8,9,75159
118A,1,9,9.4,75039
118A,1,10,9.7,75241
118A,1,11,10,75231
118A,1,12,10.4,75221
118A,1,13,10.9,75051
118A,1,14,12.2,96289
118A,1,15,12.6,96109
118A,1,16,13.1,96119
118B,1,1,3.1,96111
118B,1,2,3.5,96101
118B,1,3,3.9,96281
118B,1,4,5.2,75059
118B,1,5,5.6,75229
118B,1,6,6.1,75239
118B,1,7,6.5,75249
118B,1,8,7,75031
118B,1,9,7.5,75151
118B,1,10,7.8,75179
118B,1,11,8.1,75371
118B,1,12,8.4,75291
118B,1,13,9,75311
118B,1,14,9.4,75361
118B,1,15,9.7,75351
118B,1,16,13.7,65191
119,1,1,0,65009
119,1,2,0.6,65341
119,1,3,0.9,65331
119,1,4,1.2,65431
119,1,5,1.7,67591
119,1,6,2.1,67411
119,1,7,2.4,67401
119,1,8,2.9,67101
119,1,9,3.2,67111
119,1,10,3.6,67121
119,1,11,3.9,67131
119,1,12,4.2,67141
119,1,13,4.6,67151
119,1,14,5.1,67161
119,1,15,5.4,65019
119,1,16,5.8,64029
119,1,17,6.2,64079
119,1,18,6.7,64059
119,1,19,7,64049
119,1,20,7.3,64019
119,1,21,7.6,63069
119,1,22,7.9,63059
119,1,23,8.3,63049
119,1,24,8.7,63039
119,1,25,9.4,63221
119,1,26,9.7,63231
119,1,27,10.4,63041
119,1,28,10.6,63051
119,1,29,10.9,63061
119,1,30,11.1,64011
119,1,31,11.5,64041
119,1,32,11.9,64051
119,1,33,12.4,64071
119,1,34,12.8,64021
119,1,35,13.2,65011
119,1,36,13.5,67169
119,1,37,14.2,67159
119,1,38,14.6,67139
119,1,39,15,67129
119,1,40,15.2,67119
119,1,41,15.6,67109
119,1,42,16,67409
119,1,43,16.4,67419
119,1,44,16.7,67599
119,1,45,17.2,65439
119,1,46,17.5,65339
119,1,47,17.8,65349
119,1,48,18.3,65009
12,1,1,0,77009
12,1,2,0.8,78109
12,1,3,1.2,78081
12,1,4,1.6,78071
12,1,5,1.8,78069
12,1,6,2.2,78059
12,1,7,2.6,98099
12,1,8,3,98019
12,1,9,3.6,76249
12,1,10,3.9,76239
12,1,11,4.2,76039
12,1,12,4.5,76109
12,1,13,5.2,96129
12,1,14,5.4,96189
12,1,15,5.7,96199
12,1,16,6.1,96209
12,1,17,6.4,95909
12,1,18,6.8,96039
12,1,19,7.1,96029
12,1,20,7.5,96019
12,1,21,7.8,85109
12,1,22,8.5,85099
12,1,23,9.1,84101
12,1,24,9.5,84071
12,1,25,9.8,84081
12,1,26,10.1,84141
12,1,27,10.5,84111
12,1,28,11,84151
12,1,29,11.6,93099
12,1,30,12.1,93089
12,1,31,12.4,93079
12,1,32,12.7,93069
12,1,33,13.1,93059
12,1,34,13.4,92159
12,1,35,13.7,92149
12,1,36,14,92139
12,1,37,14.5,92129
12,1,38,15,92119
12,1,39,15.2,92109
12,1,40,15.5,92099
12,1,41,15.9,91079
12,1,42,16.2,91069
12,1,43,16.8,91059
12,1,44,17,91049
12,1,45,17.4,91091
12,1,46,17.7,80271
12,1,47,18.1,80141
12,1,48,18.7,80111
12,1,49,19.1,80049
12,1,50,19.3,80039
12,1,51,19.8,80029
12,1,52,20.3,01319
12,1,53,20.7,01219
12,1,54,21,01129
12,1,55,21.4,01059
12,1,56,21.6,01119
12,1,57,22,01019
12,1,58,22.3,04159
12,1,59,22.6,04149
12,1,60,22.9,04229
12,1,61,23.1,04239
12,1,62,23.4,05059
12,1,63,23.6,05049
12,1,64,24,05039
12,1,65,24.3,05019
12,1,66,24.9,10011
12,1,67,25.2,10041
12,1,68,25.8,10499
12,2,1,0,10499
12,2,2,0.7,10049
12,2,3,1.1,10017
12,2,4,2.1,05013
12,2,5,2.5,05023
12,2,6,2.8,04222
12,2,7,3.3,04142
12,2,8,3.8,01012
12,2,9,4.3,01112
12,2,10,4.9,01121
12,2,11,5.2,01211
12,2,12,5.5,01311
12,2,13,6.1,80011
12,2,14,6.6,80031
12,2,15,6.9,80051
12,2,16,7.5,80119
12,2,17,8.1,80149
12,2,18,8.6,80279
12,2,19,8.9,91099
12,2,20,9.3,91041
12,2,21,9.6,91051
12,2,22,9.9,91061
12,2,23,10.3,91071
12,2,24,10.7,92091
12,2,25,11,92101
12,2,26,11.2,92111
12,2,27,11.7,92121
12,2,28,12.2,92131
12,2,29,12.6,92141
12,2,30,12.8,92151
12,2,31,13.1,93051
12,2,32,13.5,93061
12,2,33,13.9,93071
12,2,34,14.3,93081
12,2,35,14.6,93091
12,2,36,15,84159
12,2,37,15.5,84119
12,2,38,15.9,84149
12,2,39,16.1,84089
12,2,40,16.4,84079
12,2,41,16.8,84109
12,2,42,17.4,85091
12,2,43,18,85101
12,2,44,18.4,96011
12,2,45,18.9,96021
12,2,46,19.1,96031
12,2,47,19.5,95901
12,2,48,19.8,96201
12,2,49,20.1,96191
12,2,50,20.4,96181
12,2,51,20.6,96121
12,2,52,21.4,76101
12,2,53,21.6,76031
12,2,54,22,76231
12,2,55,22.3,76241
12,2,56,22.9,98011
12,2,57,23.2,98091
12,2,58,23.6,78051
12,2,59,24,78061
12,2,60,24.3,78079
12,2,61,24.7,78089
12,2,62,25.1,78101
12,2,63,25.7,77009
120,1,1,0,10499
120,1,2,0.7,10051
120,1,3,1,10061
120,1,4,1.4,10071
120,1,6,1.9,10371
120,1,7,2.4,10171
120,1,8,2.7,10181
120,1,9,2.9,10191
120,1,10,3.2,10201
120,1,11,3.6,10281
120,1,12,4,10291
120,1,13,4.3,11539
120,1,14,4.6,11529
120,1,15,4.9,11519
120,1,16,5.6,18019
120,1,17,6.1,15059
120,1,18,6.4,15049
120,1,19,6.8,14189
120,1,20,7.1,14179
120,1,21,7.5,14169
120,1,22,8,14041
120,1,23,8.4,14349
120,1,24,8.7,14339
120,1,25,9.1,14329
120,1,26,9.4,14491
120,1,27,10,14501
120,1,28,10.4,14391
120,1,29,10.7,14331
120,1,30,11,14341
120,1,31,11.4,14049
120,1,32,11.9,14161
120,1,33,12.3,14171
120,1,34,13,15041
120,1,35,13.3,15051
120,1,36,13.8,18011
120,1,37,14.4,11511
120,1,38,14.8,11521
120,1,39,15.2,11531
120,1,40,15.7,10299
120,1,41,16.5,10209
120,1,42,16.8,10199
120,1,43,17.1,10189
120,1,44,17.4,10179
120,1,45,17.9,10379
120,1,46,18.4,10079
120,1,47,18.8,10069
120,1,48,19.1,10059
120,1,49,19.6,10499
121,1,1,0,10499
121,1,2,0.7,10049
121,1,3,1.1,10017
121,1,4,1.7,06011
121,1,5,2.3,06051
121,1,6,2.5,06071
121,1,7,2.7,06081
121,1,8,3.1,10221
121,1,9,3.5,10231
121,1,10,3.9,10389
121,1,11,4.4,10169
121,1,12,5,10121
121,1,13,5.5,10071
121,1,14,5.7,10501
121,1,15,6,10369
121,1,16,6.4,14039
121,1,17,6.8,14291
121,1,18,7.2,14269
121,1,19,7.4,14259
121,1,20,7.7,14279
121,1,21,8,14319
121,1,22,8.1,14489
121,1,23,8.3,14309
121,1,24,8.5,14379
121,1,25,8.9,14031
121,1,26,9.4,10361
121,1,27,9.9,10079
121,1,28,10.3,10129
121,1,29,10.8,10151
121,1,30,11,10161
121,1,31,11.5,10381
121,1,32,12,10239
121,1,33,12.3,10229
121,1,35,13.1,06069
121,1,36,13.3,06049
121,1,37,13.8,06029
121,1,38,14.4,10011
121,1,39,14.7,10041
121,1,40,15.3,10499
122,1,1,0,10499
122,1,2,0.7,10049
122,1,3,1.1,10017
122,1,4,1.7,06011
122,1,5,2.3,06051
122,1,6,2.6,10141
122,1,7,3,10151
122,1,8,3.2,10161
122,1,9,3.7,10381
122,1,10,4.1,10241
122,1,11,4.5,10261
122,1,12,4.8,10271
122,1,13,5.3,10321
122,1,14,5.7,10479
122,1,15,6.1,10469
122,1,16,6.6,11499
122,1,17,7,11489
122,1,18,7.2,11479
122,1,19,7.5,11469
122,1,20,8,11061
122,1,21,8.5,11439
122,1,22,8.8,11429
122,1,23,9,11169
122,1,24,9.7,11471
122,1,25,10.1,11481
122,1,26,10.3,11491
122,1,27,10.8,10461
122,1,28,11.1,10471
122,1,29,11.6,10329
122,1,30,12,10279
122,1,31,12.3,10269
122,1,32,12.7,10249
122,1,33,13.1,10389
122,1,34,13.6,10169
122,1,35,14.2,10149
122,1,36,14.6,06049
122,1,37,15.1,06029
122,1,38,15.7,10011
122,1,39,16,10041
122,1,40,16.6,10499
123,1,1,0,10009
123,1,2,0.4,10659
123,1,3,0.6,10101
123,1,4,1.1,10111
123,1,5,1.4,10131
123,1,6,2.1,11021
123,1,7,2.4,11031
123,1,8,3.1,11041
123,1,9,3.5,11051
123,1,10,3.9,11061
123,1,11,4.3,11071
123,1,12,4.6,11081
123,1,13,5.1,11229
123,1,14,5.3,11219
123,1,15,5.7,11209
123,1,16,6.1,13029
123,1,17,6.8,13019
123,1,18,6.9,09149
123,1,19,7.5,09159
123,1,20,7.8,09169
123,1,21,8.1,09179
123,1,22,8.6,09048
123,1,23,9.2,09038
123,1,24,9.5,08137
123,1,25,10.4,08019
123,1,26,10.9,04329
123,1,27,11.5,06161
123,1,28,11.8,06151
123,1,29,12.2,06069
123,1,30,12.6,06051
123,1,31,12.9,10141
123,1,32,13.3,10151
123,1,33,13.5,10161
123,1,34,13.9,10379
123,1,35,14.3,10369
123,1,36,14.7,14039
123,1,37,15.2,14389
123,1,38,15.4,14381
123,1,39,15.9,14029
123,1,40,16.4,14019
123,1,41,18.9,14519
123,1,42,20.7,14521
123,1,43,21.3,14539
123,2,1,0,14539
123,2,2,0.8,14529
123,2,3,3.3,14011
123,2,4,3.7,14021
123,2,5,3.9,14379
123,2,6,4.4,14389
123,2,7,4.6,14381
123,2,8,5.1,14031
123,2,9,5.6,10361
123,2,10,6,10371
123,2,11,6.6,10169
123,2,12,7.2,10149
123,2,13,7.4,06071
123,2,14,7.6,06081
123,2,15,7.8,06149
123,2,16,8.1,06159
123,2,17,8.5,06169
123,2,18,9.1,04321
123,2,19,9.4,04311
123,2,20,9.6,08011
123,2,21,10.1,08111
123,2,22,10.4,08121
123,2,23,10.7,09059
123,2,24,11.2,09022
123,2,25,11.7,09111
123,2,26,12,09121
123,2,27,12.6,09131
123,2,28,12.9,09141
123,2,29,13.2,13011
123,2,30,13.8,13021
123,2,31,14.1,11201
123,2,32,14.4,11211
123,2,33,14.9,11221
123,2,34,15.2,11089
123,2,35,15.7,11079
123,2,36,16,11069
123,2,37,16.4,11059
123,2,38,16.8,11049
123,2,39,17.2,11039
123,2,40,17.6,11029
123,2,41,18.2,11019
123,2,42,18.5,10139
123,2,43,18.8,10119
123,2,44,19.4,10651
123,2,45,19.7,10009
123M,1,1,0,14009
123M,1,2,0.4,14129
123M,1,3,0.7,14119
123M,1,4,1.3,14011
123M,1,5,1.7,14021
123M,1,6,1.9,14379
123M,1,7,2.4,14389
123M,1,8,2.6,14381
123M,1,9,3.1,14031
123M,1,10,3.6,10361
123M,1,11,4,10371
123M,1,12,4.6,10169
123M,1,13,5.2,10149
123M,1,14,5.7,10141
123M,1,15,6.1,10151
123M,1,16,6.3,10161
123M,1,17,6.7,10379
123M,1,18,7.1,10369
123M,1,19,7.5,14039
123M,1,20,8,14389
123M,1,21,8.2,14381
123M,1,22,8.7,14029
123M,1,23,9.2,14019
123M,1,24,9.9,14141
123M,1,25,10.6,14009
124,1,1,0,52499
124,1,2,0.3,52451
124,1,3,0.6,52129
124,1,4,0.9,52109
124,1,5,1.4,52099
124,1,6,1.7,50159
124,1,7,2,50211
124,1,8,2.2,50221
124,1,9,2.8,50129
124,1,10,3.2,50119
124,1,11,3.8,50069
124,1,12,4.1,40129
124,1,13,4.6,40189
124,1,14,4.8,40179
124,1,15,5.6,09219
124,1,16,6,09047
124,1,17,6.5,09037
124,1,18,7.2,08138
124,1,19,7.6,08057
124,1,20,8.1,08069
124,1,21,8.9,04167
124,1,22,9.2,04249
124,1,23,9.6,05029
124,1,25,10.2,05131
124,1,26,10.6,05039
124,1,27,10.9,05019
124,1,28,11,05069
124,1,29,11.4,10011
124,1,30,11.7,10041
124,1,31,12.2,10399
124,1,32,12.6,14221
124,1,33,13,14231
124,1,34,13.3,14021
124,1,35,13.5,14379
124,1,36,13.9,14291
124,1,37,14.2,14271
124,1,38,14.4,14281
124,1,39,14.9,14059
124,1,40,15.2,14349
124,1,41,15.5,14339
124,1,42,15.8,14399
124,1,43,16.3,14509
124,1,44,16.8,14499
124,1,45,17.1,14359
124,1,46,17.7,14159
124,1,47,18.1,14139
124,1,48,18.5,14009
124,2,1,0,14009
124,2,2,0.4,14131
124,2,3,0.9,14151
124,2,4,1.5,14351
124,2,5,1.8,14491
124,2,6,2.4,14501
124,2,7,2.8,14391
124,2,8,3.1,14331
124,2,9,3.4,14341
124,2,10,3.6,14051
124,2,11,4.3,14279
124,2,12,4.6,14299
124,2,13,5,14029
124,2,14,5.4,14239
124,2,15,5.7,14229
124,2,16,6.2,10391
124,2,17,6.6,10049
124,2,18,7,10017
124,2,19,7.1,10018
124,2,20,7.5,05012
124,2,21,8.1,05022
124,2,23,8.6,04222
124,2,24,8.9,04223
124,2,25,9.3,04143
124,2,26,9.6,04121
124,2,27,9.9,08041
124,2,28,10.2,08031
124,2,29,10.7,08111
124,2,30,11,08121
124,2,31,11.7,09011
124,2,32,12,09023
124,2,33,12.6,09212
124,2,34,13.2,40171
124,2,35,13.5,40181
124,2,36,13.9,40121
124,2,37,14.2,50061
124,2,38,14.9,50111
124,2,39,15.2,50121
124,2,40,15.7,50229
124,2,41,16.3,50991
124,2,42,16.8,52129
124,2,43,17.1,52109
124,2,44,17.6,52499
125,1,1,0,52499
125,1,2,0.3,52451
125,1,3,0.6,52129
125,1,4,0.9,52109
125,1,5,1.4,52099
125,1,6,1.7,50159
125,1,7,2,50211
125,1,8,2.2,50221
125,1,9,2.6,50231
125,1,10,2.9,50241
125,1,11,3.3,60101
125,1,12,3.6,60121
125,1,13,4,60141
125,1,14,4.3,60161
125,1,15,5.1,60211
125,1,16,5.5,70361
125,1,17,5.9,70341
125,1,19,6.6,70321
125,1,20,6.8,70311
125,1,21,7.1,70019
125,1,22,7.8,80239
125,1,23,8.1,80229
125,1,24,8.3,80269
125,1,25,8.7,80091
125,1,26,8.9,81081
125,1,27,9.3,81091
125,1,28,9.7,70011
125,1,29,10,70319
125,1,30,10.2,70329
125,1,32,10.8,70349
125,1,33,11.1,70359
125,1,34,11.4,60219
125,1,35,11.8,60179
125,1,36,12.1,60159
125,1,37,12.4,60139
125,1,38,12.9,60119
125,1,39,13.4,60099
125,1,40,13.7,07329
125,1,42,14.2,07231
125,1,43,14.7,07211
125,1,44,15,07221
125,1,45,15.4,50249
125,1,46,15.6,50239
125,1,47,16,50229
125,1,48,16.6,50991
125,1,49,17.1,52129
125,1,50,17.4,52109
125,1,51,17.9,52499
125A,1,1,0,81081
125A,1,2,0.4,81091
125A,1,3,0.8,70011
125A,1,4,1.1,70319
125A,1,5,1.3,70329
125A,1,7,1.9,70349
125A,1,8,2.2,70359
125A,1,9,2.4,60219
127,1,1,0,75009
127,1,2,0.5,76529
127,1,3,0.7,76519
127,1,4,1.2,75271
127,1,5,1.5,75281
127,1,6,2,75291
127,1,7,2.6,75311
127,1,8,3,75361
127,1,9,3.6,75381
127,1,10,4.2,75391
127,1,11,4.6,74011
127,1,12,5,74021
127,1,13,5.5,74031
127,1,14,5.9,74041
127,1,15,6.2,75319
127,1,16,6.7,75299
127,1,17,7.1,75289
127,1,18,7.4,75279
127,1,19,7.8,76511
127,1,20,8.1,76521
127,1,21,8.5,75009
127A,1,1,0,75009
127A,1,2,0.5,76529
127A,1,3,0.7,76519
127A,1,4,1.2,75271
127A,1,5,1.5,75281
128,1,1,0,55009
128,1,5,1.1,55189
128,1,8,2.6,54399
128,1,9,3.1,54339
128,1,10,3.5,54329
128,1,11,3.8,54319
128,1,14,5.1,53231
128,1,29,11.3,40189
128,1,30,11.5,40179
128,1,31,12.3,09219
128,1,32,12.7,09047
128,1,33,13.2,09037
128,1,34,13.9,08138
128,1,35,14.3,08057
128,1,36,14.8,08069
128,1,37,15.1,04179
128,1,38,15.5,02049
128,1,39,15.9,02119
128,1,40,16.9,03019
128,1,41,17.2,03059
128,1,42,17.6,03129
128,1,43,18.1,03218
128,1,44,18.3,03239
128,2,1,0,03239
128,2,2,0.8,03222
128,2,3,1.5,03111
128,2,4,2.1,03031
128,2,5,2.7,03011
128,2,6,3.3,02111
128,2,7,3.8,04111
128,2,8,4.2,04121
128,2,9,4.5,08041
128,2,10,4.8,08031
128,2,11,5.3,08111
128,2,12,5.6,08121
128,2,13,6.3,09011
128,2,14,6.6,09023
128,2,15,7.2,09212
128,2,16,7.8,40171
128,2,17,8.1,40181
128,2,32,14.1,53239
128,2,35,15.4,54311
128,2,36,15.7,54321
128,2,37,16.1,54331
128,2,38,16.7,54391
128,2,41,18.1,55181
128,2,44,19.4,55009
129,1,1,0,75019
129,1,2,0.4,76559
129,1,3,0.7,76191
129,1,4,1.2,76149
129,1,5,1.6,76139
129,1,6,2,76111
129,1,7,2.3,76121
129,1,8,2.6,76281
129,1,9,3.1,75229
129,1,10,3.6,75239
129,1,11,4,75249
129,1,12,4.3,75259
129,1,13,10.4,62071
129,1,14,10.8,62081
129,1,15,11.1,62091
129,1,16,12.6,66069
129,1,17,13.1,52069
129,1,18,13.3,52059
129,1,19,13.9,52361
129,1,20,14.3,52449
129,1,21,14.5,52179
129,1,22,14.8,52209
129,1,23,15.2,52199
129,1,24,15.4,52189
129,1,25,16.5,52079
129,1,26,17,50161
129,1,27,17.3,50171
129,1,28,17.9,52401
129,1,29,18.3,52411
129,1,30,18.8,52451
129,1,31,19.1,52129
129,1,32,19.4,52049
129,1,33,19.8,52119
129,1,34,20.3,52499
129,2,1,0,52499
129,2,2,0.3,52451
129,2,3,0.6,52129
129,2,4,0.9,52049
129,2,5,1.3,52119
129,2,6,1.8,52419
129,2,7,2.2,52409
129,2,8,2.9,52479
129,2,9,3.1,50169
129,2,10,3.5,51011
129,2,11,4.4,52071
129,2,12,5,52181
129,2,13,5.4,52191
129,2,14,5.7,52201
129,2,15,6,52171
129,2,16,6.2,52441
129,2,17,6.6,52369
129,2,18,7.4,52051
129,2,19,7.9,52061
129,2,20,8.4,66061
